,state,lat,lon,county,address,city,postal_code,street_view_url,property_id,list_price,sold_date,sold_price,beds,baths,sqft,lot_sqft,garage,primary_photo_url
4190,Montana,46.722084,-112.021281,Lewis and Clark,7965 Avocet Dr,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7965%20Avocet%20Dr%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=XFUuIRdAaoFWyBif4IHFCOVVAGw=,7629353049,475000,2024-01-05,,3,2,2134,17685,2,https://ap.rdcpix.com/37e5f47764aa7454bec3f569cdcfaf0cl-m2529164130s-w1024_h768.jpg
4191,Montana,46.720184,-112.022652,Lewis and Clark,7903 Quail Dr Unit D,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7903%20Quail%20Dr%20Unit%20D%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=02LFF5kSHP4anJUmO-7twmlFld4=,8498236165,299000,2024-01-04,,3,2,1351,,1,https://ap.rdcpix.com/98f30c4ab6ed1e933a569314f4e2822bl-m1615249339s-w1024_h768.jpg
4192,Montana,46.594128,-112.028835,Lewis and Clark,821 N Ewing St,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=821%20N%20Ewing%20St%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=mcceev_cVCEn1z7KjTieop53ebA=,8669361373,315000,2024-01-04,,,,1395,6490,1,https://ap.rdcpix.com/cb52f99f5045d68912189dcc89e16712l-m619125864s-w1024_h768.jpg
4193,Montana,46.638434,-112.012972,Lewis and Clark,4513 Red Fox Dr,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4513%20Red%20Fox%20Dr%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=y1Wzed5cdu63Pm60Mlvm8N2JMMo=,8269945002,379000,2024-01-04,,3,2,1344,18295,2,https://ap.rdcpix.com/abed4ac9bf1ef0cdd29b8655d1aaf2f7l-m3734733412s-w1024_h768.jpg
4194,Montana,46.605059,-112.018382,Lewis and Clark,1306 and 1308 Poplar St,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1306%20and%201308%20Poplar%20St%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=QZxQMNO34BnlXhG28fimfb4Jd7s=,8288213262,425000,2024-01-04,,,,,6970,2,https://ap.rdcpix.com/f8272bf81aa97dd168cddd63552e3035l-m2157918220s-w1024_h768.jpg
4195,Montana,46.604293,-112.061302,Lewis and Clark,1719 Euclid Ave,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1719%20Euclid%20Ave%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=Y246h6uWecixcFtQ7Ma9t2uFvWQ=,7410792577,349900,2024-01-04,,2,3,2063,2875,1,https://ap.rdcpix.com/5a62b400d335a606b035a5c48b1a7459l-m958062300s-w1024_h768.jpg
4196,Montana,,,Lewis and Clark,,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=undefined%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=bF7ki6Oha5ghSmxAHXQJqOHTFPc=,9663744696,5500000,2024-01-03,,9,6,11500,22521,,https://ap.rdcpix.com/1b26c21b91d80d0c1d5baf66d2746fe6l-m3333078080s-w1024_h768.jpg
4197,Montana,46.658421,-111.894342,Lewis and Clark,4230 Lake Helena Dr,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4230%20Lake%20Helena%20Dr%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=-hpdcmzAb_qzBl0F5RDGv6uxJuk=,8714415897,949000,2024-01-03,,3,3,4240,24829,3,https://ap.rdcpix.com/1ea2b84decb83cd1200c0842e9f95f75l-m609177832s-w1024_h768.jpg
4198,Montana,46.726316,-111.898079,Lewis and Clark,6085 Hauser Dam Rd,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6085%20Hauser%20Dam%20Rd%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=mUbyWZRnlK8YhwZCXrUvQLvEkVw=,8828673277,1500000,2024-01-02,,5,4,3146,871200,3,https://ap.rdcpix.com/eed6b37f33b909a63c1853526812730dl-m2528754575s-w1024_h768.jpg
4199,Montana,46.588551,-111.964134,Lewis and Clark,27 Starbuck Ct,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=27%20Starbuck%20Ct%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=L7FCu3sevAp3pPAu5iYN1bP0Spg=,8590581170,295000,2023-12-29,,2,2,1232,,2,https://ap.rdcpix.com/e832e10c343ec5601b74399d96a0636dl-m1542886983s-w1024_h768.jpg
4200,Montana,46.608248,-112.025533,Lewis and Clark,2318 Columbia Ave,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2318%20Columbia%20Ave%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=XTzCkvsxQ6ujWA1dJMiD-hjFHnQ=,8278218041,250000,2023-12-29,,3,2,1600,8400,2,https://ap.rdcpix.com/f9cc0e1287fa3523dba09d0d31dd9c62l-m2102131279s-w1024_h768.jpg
4201,Montana,46.641146,-111.805188,Lewis and Clark,3761 Beargrass Ct,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3761%20Beargrass%20Ct%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=FRAj1l3wC9qYo0zhdgbuKVDMXfg=,9858347810,201500,2023-12-29,,,0,,54450,,https://ap.rdcpix.com/3c75e06d405d323385f593a7e42f41f1l-m898004250s-w1024_h768.jpg
4202,Montana,46.655568,-111.903781,Lewis and Clark,4195 Fox Hollow Dr,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4195%20Fox%20Hollow%20Dr%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=eirZXSIYe25RxH2vg-1o8MjW8Q4=,7450980181,849000,2023-12-29,,3,3,2758,32670,3,https://ap.rdcpix.com/4cd9008f0f8828da2be707f1a3b9b687l-b3343403229s-w1024_h768.jpg
4203,Montana,46.648694,-111.67817,Lewis and Clark,8440 Canyon Ferry Rd,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8440%20Canyon%20Ferry%20Rd%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=UbQcek5bLMjbicPQYCZd4_w8jQg=,7178292348,350000,2023-12-28,,,,,231521,,https://ap.rdcpix.com/52839f8038c4b12c60fc3cf515b89cb5l-w424026990s-w1024_h768.jpg
4204,Montana,,,Lewis and Clark,2345 Wooten Rd,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2345%20Wooten%20Rd%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=MmFwDbR8_BSmNLdVMWC2MpRmwFU=,9204078045,689000,2023-12-26,,4,2,1953,109466,3,https://ap.rdcpix.com/467d2dbe739898bac7dd1a8c015541b3l-m3932232529s-w1024_h768.jpg
4205,Montana,46.621632,-111.92083,Lewis and Clark,3229 Carrie Ct,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3229%20Carrie%20Ct%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=lnsn8Z0tE5QS4nTHaEoTU_FF8CE=,9583074542,115000,2023-12-22,,1,1,705,,,https://ap.rdcpix.com/018871e1bc5d7460181907fc08ad06dal-m338406854s-w1024_h768.jpg
4206,Montana,46.658429,-111.844774,Lewis and Clark,4540 Agape Rd,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4540%20Agape%20Rd%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=J9Pfls3nXcjfK2_UGxPCPhCTXYs=,8792527575,750000,2023-12-21,,3,2,2228,435600,2,https://ap.rdcpix.com/d3726e7a938e5d2957626df84d00cb3fl-m225777505s-w1024_h768.jpg
4207,Montana,46.57994,-112.237386,Lewis and Clark,2647 Cubby Rd,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2647%20Cubby%20Rd%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=btgVFGt-X4L5kZDbxUdNfTs_31c=,8394003324,525000,2023-12-20,,4,2,2584,248728,2,
4208,Montana,46.615589,-112.044094,Lewis and Clark,130 Elmwood Ln,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=130%20Elmwood%20Ln%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=3NSdljsPg4L2PYJwzqCXP71kGdQ=,8250790307,350000,2023-12-20,,3,2,1232,8581,1,https://ap.rdcpix.com/a507fff7ce75a2eb1f7247a01885a528l-m1664482073s-w1024_h768.jpg
4209,Montana,46.576881,-111.980247,Lewis and Clark,704 Sonoma Dr Unit 3,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=704%20Sonoma%20Dr%20Unit%203%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=L9rE1kStLNYU3UelJ3WgnndcFTU=,8466634645,299900,2023-12-20,,3,2,1068,,1,https://ap.rdcpix.com/5d904e5df2cb23e52b5f8f678b7849d4l-m738864171s-w1024_h768.jpg
4210,Montana,46.597036,-112.117058,Lewis and Clark,4993 Smallwood Ct,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4993%20Smallwood%20Ct%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=Khcu-xb6rKIgYc7u0vsNbix3X2o=,9124413069,260000,2023-12-19,,,0,,121968,,https://ap.rdcpix.com/9973fc5cc4bd0b17a1c24fce42377757l-m228041889s-w1024_h768.jpg
4211,Montana,46.60037,-112.058521,Lewis and Clark,1431 Knight St,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1431%20Knight%20St%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=igsK6ivKhU0dGxfwGx4Z91IdK6U=,8372836269,379900,2023-12-19,,2,2,1732,6098,1,https://ap.rdcpix.com/d41b0231a90f024ace0e0f77fd70fc97l-b630043889s-w1024_h768.jpg
4212,Montana,46.57946,-111.992538,Lewis and Clark,535 Dreben Way,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=535%20Dreben%20Way%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=DSmUhytaKHFVlt2W-sA3vxAHNmg=,7470352358,320000,2023-12-18,,3,2,1296,,1,https://ap.rdcpix.com/628434f4ed423fbed046acb460211320l-b1650755384s-w1024_h768.jpg
4213,Montana,46.582052,-112.021403,Lewis and Clark,1105 State St,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1105%20State%20St%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=MzWkXQrCHU3VdB5F9s4-tDTHy8g=,8675435721,290000,2023-12-18,,3,1,1662,9888,3,https://ap.rdcpix.com/b3f8494ea9f7d754e94b9fa5ed2d26c5l-m83472869s-w1024_h768.jpg
4214,Montana,46.626848,-111.937699,Lewis and Clark,3350 Wylie Dr,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3350%20Wylie%20Dr%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=-y1Pw5eG2NO4VcWv8JJq6syfg3E=,8433244361,685000,2023-12-15,,4,2,2020,413384,2,https://ap.rdcpix.com/5055fec72ab1b5426aa677e7df0e0e4dl-m1714252261s-w1024_h768.jpg
4215,Montana,46.695788,-112.046335,Lewis and Clark,353 Best Place Rd,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=353%20Best%20Place%20Rd%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=7rM1MFx69r4MEocbtxxNmLngN5A=,8784960326,499000,2023-12-15,,3,3,2544,26572,2,https://ap.rdcpix.com/aecbbaca32d20a091d1eb10125c08919l-m3606682301s-w1024_h768.jpg
4216,Montana,46.54413,-112.105959,Lewis and Clark,2004 Grizzly Gulch Dr,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2004%20Grizzly%20Gulch%20Dr%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=UkZyWvCORe-FYjB4GrEObgDSWbU=,9145205256,399900,2023-12-15,,1,1,960,209088,,https://ap.rdcpix.com/2223aec0eef1bbd1e9756f7acfe635bbl-m599160624s-w1024_h768.jpg
4217,Montana,46.687945,-112.006624,Lewis and Clark,1625 Masonic Home Rd,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1625%20Masonic%20Home%20Rd%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=Oy3TRFf3gFuJHupEJvD0QHEEDyM=,8925290017,1350000,2023-12-15,,5,3,3840,929135,2,https://ap.rdcpix.com/8b014b0a4e127511eb6c8910f78ce741l-m3630248018s-w1024_h768.jpg
4218,Montana,46.597506,-112.054139,Lewis and Clark,1120 Stuart St,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1120%20Stuart%20St%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=oDgw9sXgxbNFUOnc0PjscGzdToQ=,8371681025,450000,2023-12-14,,4,2,1998,9375,1,https://ap.rdcpix.com/ad2335dcecf54434c9a9d5675169e947l-m2299681868s-w1024_h768.jpg
4219,Montana,46.603268,-112.010891,Lewis and Clark,1646 Walnut St,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1646%20Walnut%20St%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=9IDKSNL9F-a49UV0VAXpdIlOYeA=,8283472539,330000,2023-12-12,,3,1,1288,6870,,https://ap.rdcpix.com/f2649653aafe7e3d2f7a34b1c14c7a38l-m866673852s-w1024_h768.jpg
4220,Montana,46.563326,-112.090363,Lewis and Clark,1515 Grizzly Gulch Dr,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1515%20Grizzly%20Gulch%20Dr%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=_HlNmET1Hv7KSFHsy8BB4NPKmEI=,8316005707,417000,2024-01-12,,3,2,1456,221285,2,https://ap.rdcpix.com/907bf557ead1e9dae199af8e1d42ba10l-m1168974491s-w1024_h768.jpg
4221,Montana,46.583427,-111.942772,Lewis and Clark,2851 Travis Ave,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2851%20Travis%20Ave%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=xHWTpCmiKNIMwgog4xOjREW-RV0=,9523728996,483900,2024-01-12,,3,2,1775,6600,2,https://ap.rdcpix.com/61107adfba7be0b62bf36524ce2168efl-m111640390s-w1024_h768.jpg
4222,Montana,46.727937,-112.024375,Lewis and Clark,1050 Antares Rd,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1050%20Antares%20Rd%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=BsZR0Ra0XvyT_pJRImDZpF3vbqs=,7351173764,489000,2024-01-11,,4,3,2462,32757,2,https://ap.rdcpix.com/60f4ae6a3353fdcb7b9336db95956c2bl-m679698277s-w1024_h768.jpg
4223,Montana,46.734835,-112.021256,Lewis and Clark,8324 N Montana Ave,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8324%20N%20Montana%20Ave%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=gYIh7dngRi3idhh-oMkxb1R6pz0=,8800462959,520000,2024-01-11,,6,3,3632,43560,2,https://ap.rdcpix.com/f596f3a086f5e1e3373147606539c7f1l-m740528668s-w1024_h768.jpg
4224,Montana,46.62761,-112.045737,Lewis and Clark,3743 Travertine Way,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3743%20Travertine%20Way%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=FF64dDmZPftrlyPDqunuV7RWW5M=,8325359458,425000,2024-01-11,,4,3,2040,6926,2,https://ap.rdcpix.com/edb30e5a681543a22243dc86e561e8e2l-m1847821769s-w1024_h768.jpg
4225,Montana,46.596687,-112.003958,Lewis and Clark,1208 N Washington St,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1208%20N%20Washington%20St%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=K7dlPoI7yn04LajZ4qT1Pxqjyi0=,8594792222,279000,2024-01-10,,4,0,1808,7000,,https://ap.rdcpix.com/f5f6e57c6d7c506c25a865a924f8c5d3l-b723274607s-w1024_h768.jpg
4226,Montana,46.586192,-112.048691,Lewis and Clark,26 Carriage Ln,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=26%20Carriage%20Ln%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=WvkocP_6iX92N03Hwjtq7d522gE=,8418151655,998000,2024-01-10,,3,4,3936,11456,2,https://ap.rdcpix.com/705489d4d69e74000e3f4d35fa3c6239l-m3816325117s-w1024_h768.jpg
4227,Montana,46.588927,-112.021782,Lewis and Clark,1106 9th Ave,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1106%209th%20Ave%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=PjzyNEPcam53PrvYKhvPBRUop0Y=,8661051068,305000,2024-01-09,,2,1,1632,4269,1,https://ap.rdcpix.com/a78b8d5b25ca6c0be8b903703fe7969el-m1886363396s-w1024_h768.jpg
4228,Montana,46.643218,-111.801335,Lewis and Clark,5521 Fireweed Loop,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5521%20Fireweed%20Loop%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=UC5UaRZAmdzDq9ftOLI3HODiSCo=,9761392072,121200,2024-01-09,,,0,,27878,,https://ap.rdcpix.com/891cab40ba8c17b0053698c3805f4c3fl-m2508907712s-w1024_h768.jpg
4229,Montana,46.673807,-112.160195,Lewis and Clark,5232 Stallion Ridge Dr,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5232%20Stallion%20Ridge%20Dr%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=vWNCb1Q8VKETCZ_JBpfzJ2blJYs=,8199087009,529000,2024-01-08,,3,2,1564,95614,2,https://ap.rdcpix.com/869cc1df1f3b3a5cbd8c67b5adad22a5l-m2944055378s-w1024_h768.jpg
4230,Montana,46.598445,-112.013451,Lewis and Clark,1530 E Lyndale Ave,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1530%20E%20Lyndale%20Ave%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=skpAlBZBYJW5EBpFyd9WytXW1bc=,8646181957,168000,2024-01-07,,4,2,1622,3223,1,https://ap.rdcpix.com/bf011f9a0b04e7f89474fc3ce43be8cal-m3437755892s-w1024_h768.jpg
4231,Montana,46.722084,-112.021281,Lewis and Clark,7965 Avocet Dr,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7965%20Avocet%20Dr%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=XFUuIRdAaoFWyBif4IHFCOVVAGw=,7629353049,475000,2024-01-05,,3,2,2134,17685,2,https://ap.rdcpix.com/37e5f47764aa7454bec3f569cdcfaf0cl-m2529164130s-w1024_h768.jpg
4232,Montana,46.720184,-112.022652,Lewis and Clark,7903 Quail Dr Unit D,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7903%20Quail%20Dr%20Unit%20D%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=02LFF5kSHP4anJUmO-7twmlFld4=,8498236165,299000,2024-01-04,,3,2,1351,,1,https://ap.rdcpix.com/98f30c4ab6ed1e933a569314f4e2822bl-m1615249339s-w1024_h768.jpg
4233,Montana,46.594128,-112.028835,Lewis and Clark,821 N Ewing St,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=821%20N%20Ewing%20St%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=mcceev_cVCEn1z7KjTieop53ebA=,8669361373,315000,2024-01-04,,,,1395,6490,1,https://ap.rdcpix.com/cb52f99f5045d68912189dcc89e16712l-m619125864s-w1024_h768.jpg
4234,Montana,46.638434,-112.012972,Lewis and Clark,4513 Red Fox Dr,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4513%20Red%20Fox%20Dr%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=y1Wzed5cdu63Pm60Mlvm8N2JMMo=,8269945002,379000,2024-01-04,,3,2,1344,18295,2,https://ap.rdcpix.com/abed4ac9bf1ef0cdd29b8655d1aaf2f7l-m3734733412s-w1024_h768.jpg
4235,Montana,46.605059,-112.018382,Lewis and Clark,1306 and 1308 Poplar St,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1306%20and%201308%20Poplar%20St%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=QZxQMNO34BnlXhG28fimfb4Jd7s=,8288213262,425000,2024-01-04,,,,,6970,2,https://ap.rdcpix.com/f8272bf81aa97dd168cddd63552e3035l-m2157918220s-w1024_h768.jpg
4236,Montana,46.604293,-112.061302,Lewis and Clark,1719 Euclid Ave,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1719%20Euclid%20Ave%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=Y246h6uWecixcFtQ7Ma9t2uFvWQ=,7410792577,349900,2024-01-04,,2,3,2063,2875,1,https://ap.rdcpix.com/5a62b400d335a606b035a5c48b1a7459l-m958062300s-w1024_h768.jpg
4237,Montana,,,Lewis and Clark,,Helena,59601,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=undefined%2C%20Helena%2C%20MT%2059601&size=640x480&source=outdoor&signature=bF7ki6Oha5ghSmxAHXQJqOHTFPc=,9663744696,5500000,2024-01-03,,9,6,11500,22521,,https://ap.rdcpix.com/1b26c21b91d80d0c1d5baf66d2746fe6l-m3333078080s-w1024_h768.jpg
4238,Montana,46.658421,-111.894342,Lewis and Clark,4230 Lake Helena Dr,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4230%20Lake%20Helena%20Dr%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=-hpdcmzAb_qzBl0F5RDGv6uxJuk=,8714415897,949000,2024-01-03,,3,3,4240,24829,3,https://ap.rdcpix.com/1ea2b84decb83cd1200c0842e9f95f75l-m609177832s-w1024_h768.jpg
4239,Montana,46.726316,-111.898079,Lewis and Clark,6085 Hauser Dam Rd,Helena,59602,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6085%20Hauser%20Dam%20Rd%2C%20Helena%2C%20MT%2059602&size=640x480&source=outdoor&signature=mUbyWZRnlK8YhwZCXrUvQLvEkVw=,8828673277,1500000,2024-01-02,,5,4,3146,871200,3,https://ap.rdcpix.com/eed6b37f33b909a63c1853526812730dl-m2528754575s-w1024_h768.jpg
